title,producer
Tennis no Ouji-sama: Atobe kara no Okurimono - Kimi ni Sasageru Tennis Prince Matsuri,Nihon Ad Systems
Promare: Galo-hen,XFLAG
Douluo Dalu,Tencent Penguin Pictures
Kidou Senkan Nadesico: The Prince of Darkness,TV Tokyo
Kidou Senkan Nadesico: The Prince of Darkness,Starchild Records
Kidou Senkan Nadesico: The Prince of Darkness,Kadokawa Shoten
Kidou Senkan Nadesico: The Prince of Darkness,Toei Video
Kidou Senkan Nadesico: The Prince of Darkness,Movic
Kidou Senkan Nadesico: The Prince of Darkness,Sega
Kidou Senkan Nadesico: The Prince of Darkness,King Records
Kidou Senkan Nadesico: The Prince of Darkness,Audio Tanaka
Kuragehime: Eiyuu Retsuden☆,Asmik Ace
Blue Dragon: Tenkai no Shichi Ryuu,TV Tokyo
Bikini Warriors Special,Hobby Japan
Bikini Warriors Special,Studio Mausu
Tekken,Four Some
Tekken,Sony Music Entertainment
Inazuma Eleven: Orion no Kokuin,TV Tokyo
Inazuma Eleven: Orion no Kokuin,Dentsu
Dominion,Toshiba Entertainment
Chain Chronicle: Haecceitas no Hikari Part 2,Pazzy Entertainment
Urawa no Usagi-chan,Grooove
Urawa no Usagi-chan,Glovision
Urawa no Usagi-chan,Harappa
Macross Plus Movie Edition,Studio Nue
Ken En Ken: Aoki Kagayaki,TV Tokyo
Ken En Ken: Aoki Kagayaki,Ai Addiction
Tsurune: Kazemai Koukou Kyuudoubu - Yabai,Pony Canyon
Tsurune: Kazemai Koukou Kyuudoubu - Yabai,Rakuonsha
Tsurune: Kazemai Koukou Kyuudoubu - Yabai,Bandai Namco Arts
Bouken Ou Beet,TV Tokyo
Bouken Ou Beet,Dentsu
Yubisaki kara no Honki no Netsujou: Osananajimi wa Shouboushi,Studio Mausu
Yubisaki kara no Honki no Netsujou: Osananajimi wa Shouboushi,Suiseisha
Keiraku no Houteishiki Level-C,Milky Animation Label
Tsukumogami Kashimasu,TMS Entertainment
Tsukumogami Kashimasu,Sony Music Communications
Tsukumogami Kashimasu,Being
Tsukumogami Kashimasu,Universal Music Japan
Tsukumogami Kashimasu,Kadokawa
Tsukumogami Kashimasu,NHK Enterprises
Rayearth,Polygram Japan
Rayearth,Kodansha
Rayearth,TMS-Kyokuchi
Tennis no Ouji-sama: Another Story - Kako to Mirai no Message,Production I.G
Tennis no Ouji-sama: Another Story - Kako to Mirai no Message,Nihon Ad Systems
Soukyuu no Fafner: Right of Left - Single Program,Starchild Records
Mushrambo,TV Asahi
Uchuu no Kishi Tekkaman Blade,Sotsu
Uchuu no Kishi Tekkaman Blade,Studio Jack
Queen&#039;s Blade: Rurou no Senshi Specials,Genco
Queen&#039;s Blade: Rurou no Senshi Specials,Media Factory
Queen&#039;s Blade: Rurou no Senshi Specials,Hobby Japan
Monster Hunter Stories: Ride On,Dentsu
Monster Hunter Stories: Ride On,Fuji TV
Monster Hunter Stories: Ride On,Capcom
Monster Hunter Stories: Ride On,Fuji Creative
Layton Mystery Tanteisha: Katri no Nazotoki File,Level-5
Byston Well Monogatari: Garzey no Tsubasa,BMG Japan
Byston Well Monogatari: Garzey no Tsubasa,Sanctuary
Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,Pioneer LDC
Koikishi Purely☆Kiss The Animation,Pink Pineapple
Happy☆Lesson: Advance,KSS
Happy☆Lesson: Advance,Studio Jack
Choukadou Girl ⅙,AT-X
Choukadou Girl ⅙,Seven
Choukadou Girl ⅙,Futabasha
Choukadou Girl ⅙,A-Craft
Choukadou Girl ⅙,AQUA ARIS
"Hanayaka Nari, Waga Ichizoku: Kinetograph",Lantis
Futari wa Precure: Max Heart,Asahi Broadcasting
Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,Pink Pineapple
Teekyuu 7,DAX Production
Teekyuu 7,Earth Star Entertainment
Kazemakase Tsukikage Ran,Bandai Visual
Aldnoah.Zero Extra Archives,Aniplex
Energy Kyouka!!,EDGE
Cutey Honey,Dynamic Planning
Kappa no Coo to Natsuyasumi,Dentsu
Kappa no Coo to Natsuyasumi,TV Asahi
Kappa no Coo to Natsuyasumi,Shochiku
Kappa no Coo to Natsuyasumi,Sony Music Entertainment
Kappa no Coo to Natsuyasumi,Dentsu Tec
Kappa no Coo to Natsuyasumi,Imagine
Ane Yome Quartet,Mary Jane
Boku no Chikyuu wo Mamotte,Victor Entertainment
Boku no Chikyuu wo Mamotte,Hakusensha
Imouto Paradise! 2,Mary Jane
Imouto Paradise! 2,Moonstone Cherry
Otogi Story Tenshi no Shippo,Lantis
Soukihei MD Geist,Nippon Columbia
Wu Shan Wu Xing,bilibili
Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,Shogakukan-Shueisha Productions
Najica Dengeki Sakusen,GDH
Najica Dengeki Sakusen,Media Factory
Najica Dengeki Sakusen,Nippon Columbia
Kurage no Shokudou,Starchild Records
Kurage no Shokudou,Grooove
Tamashii Insert,Mary Jane
Tsukipro The Animation,Studio Pierrot
Tsukipro The Animation,Movic
Tsukipro The Animation,Bandai Namco Entertainment
Tsukipro The Animation,Docomo Anime Store
Tsukipro The Animation,AZ Creative
Ishida to Asakura,DAX Production
Ishida to Asakura,Hotline
Inugami-san to Nekoyama-san: Nekoyama-san to Onsen Ryokou,DAX Production
Inugami-san to Nekoyama-san: Nekoyama-san to Onsen Ryokou,Dream Creation
Tsuki ga Kirei: Michinori,flying DOG
Miss Monochrome The Animation 3,Starchild Records
Miss Monochrome The Animation 3,Magic Capsule
Ookami Shoujo to Kuro Ouji Recap,VAP
Hidamari Sketch x ☆☆☆ Specials,Aniplex
Hidamari Sketch x ☆☆☆ Specials,Lantis
Hidamari Sketch x ☆☆☆ Specials,TBS
Hidamari Sketch x ☆☆☆ Specials,Movic
Hidamari Sketch x ☆☆☆ Specials,Houbunsha
Mokke,Kodansha
Mokke,Nagoya Broadcasting Network
Appleseed XIII,Jinnis Animation Studios
Angel Cop,Geneon Universal Entertainment
Angel Cop,SOEISHINSHA
Shin Sakura Taisen the Animation,Sega
Shin Sakura Taisen the Animation,Sammy
Shin Sakura Taisen the Animation,Tencent Japan
Strike the Blood: Kieta Seisou-hen,Movic
Strike the Blood: Kieta Seisou-hen,Magic Capsule
Strike the Blood: Kieta Seisou-hen,Warner Bros. Japan
Strike the Blood: Kieta Seisou-hen,KlockWorx
Strike the Blood: Kieta Seisou-hen,Hakuhodo DY Music &amp; Pictures
Strike the Blood: Kieta Seisou-hen,Kadokawa
Strike Witches: 501 Butai Hasshin Shimasu!,Nippon Columbia
Strike Witches: 501 Butai Hasshin Shimasu!,Anime Beans
Shin Mazinger Shougeki! Z-hen,Lantis
Shin Mazinger Shougeki! Z-hen,Dynamic Planning
12-sai.: Chicchana Mune no Tokimeki 2nd Season,Shogakukan-Shueisha Productions
12-sai.: Chicchana Mune no Tokimeki 2nd Season,AT-X
12-sai.: Chicchana Mune no Tokimeki 2nd Season,Nippon Columbia
12-sai.: Chicchana Mune no Tokimeki 2nd Season,Warner Bros. Japan
12-sai.: Chicchana Mune no Tokimeki 2nd Season,Shogakukan
12-sai.: Chicchana Mune no Tokimeki 2nd Season,JR East Marketing &amp; Communications
12-sai.: Chicchana Mune no Tokimeki 2nd Season,Sun TV
Shin Tennis no Ouji-sama OVA vs. Genius 10,Nihon Ad Systems
Clione no Akari,Kyotoma
Clione no Akari,Kanetsu Investment
Knights of the Zodiac: Saint Seiya,Netflix
Anitore! XX: Hitotsu Yane no Shita de,F.M.F
Anitore! XX: Hitotsu Yane no Shita de,Smiral Animation
Shin Strange+,Dream Creation
Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,Pink Pineapple
Ongaku Shoujo (TV),King Records
Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,Banpresto
Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,Hal Film Maker
Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,MediaNet
Gokudou-kun Manyuuki,SoftX
Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,Nintendo of America
Baoh Raihousha,Toho
Baoh Raihousha,Shueisha
Swing Out Sisters,BreakBottle
Cheonnyeon-yeowoo Yeowoobi,Yellow Film
Mazinger Z,Dynamic Planning
Kaleido Star: Aratanaru Tsubasa - Extra Stage,Hal Film Maker
Saber Marionette J to X,TV Tokyo
Saber Marionette J to X,Sotsu
Idol☆Sister,Union Cho
AD Police,Bandai Visual
AD Police,Youmex
Tenshi no Drop,AIC
Tenshi no Drop,Flex Comix
Tenshi no Drop,G-mode
Chibi☆Devi!,Shogakukan-Shueisha Productions
Chibi☆Devi!,Half H.P Studio
3x3 Eyes: Seima Densetsu,Toei Animation
3x3 Eyes: Seima Densetsu,Bandai Visual
3x3 Eyes: Seima Densetsu,Kodansha
Armitage III: Poly-Matrix,Pioneer LDC
Phantom The Animation,KSS
Stringendo+Accelerando Ultimatum Sera,Pink Pineapple
Saki Achiga-hen: Episode of Side-A Specials,Sotsu
Saki Achiga-hen: Episode of Side-A Specials,Lantis
Saki Achiga-hen: Episode of Side-A Specials,TV Tokyo Music
Takamiya Nasuno Desu!: Teekyuu Spin-off,DAX Production
Takamiya Nasuno Desu!: Teekyuu Spin-off,Earth Star Entertainment
Kure-nai OVA,Shueisha
Hikari to Mizu no Daphne,Genco
Hikari to Mizu no Daphne,Lantis
Hikari to Mizu no Daphne,Toshiba Entertainment
Yami Shibai 6,TV Tokyo
3-gatsu no Lion Recap,Aniplex
3-gatsu no Lion Recap,Dentsu
3-gatsu no Lion Recap,NHK
3-gatsu no Lion Recap,Hakusensha
3-gatsu no Lion Recap,Asmik Ace
3-gatsu no Lion Recap,Toy&#039;s Factory
Urusei Yatsura Movie 2: Beautiful Dreamer,Kitty Films
Urusei Yatsura Movie 2: Beautiful Dreamer,Studio Kyuuma
Hidamari Sketch x SP,Aniplex
Hidamari Sketch x SP,Lantis
Hidamari Sketch x SP,TBS
Hidamari Sketch x SP,Movic
Hidamari Sketch x SP,Houbunsha
Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,Production I.G
Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,Movic
Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,KlockWorx
Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,King Records
Houseki no Kuni,Kodansha
IDOLiSH7: Second Beat!,Bandai Visual
IDOLiSH7: Second Beat!,Lantis
IDOLiSH7: Second Beat!,Bandai Namco Games
Chain Chronicle: Haecceitas no Hikari Part 3,Pazzy Entertainment
Kinnikuman II Sei,TV Tokyo
Kinnikuman II Sei,Yomiuri Advertising
ef: A Tale of Memories. - Recollections,Rondo Robe
Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,Starchild Records
Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,Mainichi Broadcasting System
Genji Monogatari Sennenki,Dentsu
Genji Monogatari Sennenki,Fuji TV
Genji Monogatari Sennenki,Asmik Ace
Genji Monogatari Sennenki,Sony Music Entertainment
Kujibiki♥Unbalance,Genco
Kujibiki♥Unbalance,Lantis
Kujibiki♥Unbalance,Media Factory
Ginga Densetsu Weed,Nihon Ad Systems
Ginga Densetsu Weed,SKY Perfect Well Think
One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,Fuji TV
One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,TAP
Sushi Police,Dentsu
Sushi Police,Tokyo MX
Sushi Police,SEDIC International
Sushi Police,Sankyo Planning
Sushi Police,Tokyu Recreation
Sushi Police,Amuse
Sushi Police,TriF Studio
Hangyakusei Million Arthur 2nd Season,Square Enix
Hangyakusei Million Arthur 2nd Season,Sotsu
Hangyakusei Million Arthur 2nd Season,Genco
Hangyakusei Million Arthur 2nd Season,Lantis
Hangyakusei Million Arthur 2nd Season,Magic Capsule
Hangyakusei Million Arthur 2nd Season,Fields
Hangyakusei Million Arthur 2nd Season,bilibili
Hangyakusei Million Arthur 2nd Season,Bandai Namco Arts
Hangyakusei Million Arthur 2nd Season,Happinet
Ikkitousen: Xtreme Xecutor Specials,Genco
Omae wa Mada Gunma wo Shiranai,TOHO animation
Romantica Clock,TV Tokyo
Mi Yu Xing Zhe,bilibili
Mi Yu Xing Zhe,Jay Zone Comic
Birthday Wonderland,Aniplex
Birthday Wonderland,Dentsu
Birthday Wonderland,Fuji TV
Birthday Wonderland,Warner Bros. Japan
Egao,NHK
Plastic Little,KSS
Plastic Little,Movic
Plastic Little,Sony Music Entertainment
Corrector Yui,NHK
Corrector Yui,Studio Tron
Photon,Movic
Element Hunters,NHK
Marginal Prince: Gekkeiju no Ouji-tachi,GDH
Marginal Prince: Gekkeiju no Ouji-tachi,Tokyo Kids
Marginal Prince: Gekkeiju no Ouji-tachi,Sotsu Music Publishing
Geneshaft,Bandai Visual
Tsubasa to Hotaru,Shueisha
Kill Me Baby: Butsuzou Kegatte Nise Halloween,Pony Canyon
Yes! Precure 5,Asahi Broadcasting
Whistle!,Marvelous
Gad Guard,Hal Film Maker
Gad Guard,Media Factory
Gad Guard,Imagica
Gad Guard,Amber Film Works
Gad Guard,Imagine
Nazotokine,Pony Canyon Enterprise
Mudazumo Naki Kaikaku: The Legend of Koizumi,Studio Mausu
Aquarian Age: Sign for Evolution,Broccoli
Idol Jihen,BS Fuji
Idol Jihen,MAGES.
Idol Jihen,Docomo Anime Store
Idol Jihen,bilibili
Idol Jihen,Crunchyroll SC Anime Fund
Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai - Kinyoubi no Ohayou,Aniplex
Arslan Senki (TV): Tsuioku no Shou - Dakkan no Yaiba,Mainichi Broadcasting System
Arslan Senki (TV): Tsuioku no Shou - Dakkan no Yaiba,Kodansha
Arslan Senki (TV): Tsuioku no Shou - Dakkan no Yaiba,Magic Capsule
Arslan Senki (TV): Tsuioku no Shou - Dakkan no Yaiba,Graphinica
Arslan Senki (TV): Tsuioku no Shou - Dakkan no Yaiba,NBCUniversal Entertainment Japan
Cello Hiki no Gauche (1982),Studio Ghibli
Ane☆Haramix,Pixy
Ane☆Haramix,Studio Ten Carat
Ane☆Haramix,Anime Antenna Iinkai
Hetalia Axis Powers Fan Disc,Frontier Works
Aneimo,Milky Animation Label
Wonderful Rush,Lantis
Akazukin Chacha,Nihon Ad Systems
Akazukin Chacha,Shueisha
Morita-san wa Mukuchi. 2,DAX Production
Morita-san wa Mukuchi. 2,Takeshobo
"Natsu-iro Egao de 1, 2, Jump!",Lantis
Fushigi na Somera-chan,DAX Production
Fushigi na Somera-chan,Dream Creation
Ray The Animation,Tohokushinsha Film Corporation
Onigamiden,Sony Music Entertainment
Onigamiden,Atelier Musa
Bikini Warriors OVA,Hobby Japan
Ojamajo Doremi Dokkaan!,Asahi Broadcasting
Bible Black: Imari Ryoujoku Genba,Milky Animation Label
Parasite Dolls,Imagica
Mouretsu Pirates: Abyss of Hyperspace,Starchild Records
Mogyutto &quot;Love&quot; de Sekkinchuu!,Lantis
Tonkatsu DJ Agetarou,YTV
Tonkatsu DJ Agetarou,DAX Production
Tonkatsu DJ Agetarou,Shueisha
Tonkatsu DJ Agetarou,Yomiuri TV Enterprise
Seikon no Qwaser II Picture Drama,Hoods Entertainment
Ginyuu Mokushiroku Meine Liebe,Rondo Robe
Mai Mai Shinko to Sennen no Mahou,Avex Entertainment
Mai Mai Shinko to Sennen no Mahou,Shochiku
Ou Dorobou Jing in Seventh Heaven,Aniplex
Chocolate Underground,Hexagon Pictures
Chocolate Underground,SME Records
Chocolate Underground,Muse International
Chocolate Underground,Watermark
Chocolate Underground,OCC
Chocolate Underground,Celsys
Chocolate Underground,Graduate School of Film Producing
Cleavage,D3
Silent Möbius,Sotsu
Clover,Bandai Visual
Clover,Kodansha
Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,Kitty Films
Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,Magic Capsule
Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,Tokuma Shoten
Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,Tokuma Japan
Berserk: Majo no Tsuisou,LIDENFILMS
Baku Ane 2: Otouto Ippai Shibocchau zo! The Animation,Pink Pineapple
Shin Hokuto no Ken,OB Planning
Shin Hokuto no Ken,Kitty Films
Shin Hokuto no Ken,Sega
Namu Amida Butsu!: Rendai Utena,DMM pictures
Accelerando: Datenshi-tachi no Sasayaki,Pink Pineapple
Action Heroine Cheer Fruits,TBS
Action Heroine Cheer Fruits,Nippon Columbia
Action Heroine Cheer Fruits,KlockWorx
Action Heroine Cheer Fruits,Hobby Japan
Action Heroine Cheer Fruits,Glovision
Action Heroine Cheer Fruits,RAY
Action Heroine Cheer Fruits,Nichion
Action Heroine Cheer Fruits,GYAO!
Action Heroine Cheer Fruits,Production Ace
Area 88 (TV),TV Asahi
Itsudatte My Santa!,Three Fat Samurai
Itsudatte My Santa!,Sol Blade
Mobile Suit Gundam MS IGLOO: Apocalypse 0079,Bandai Visual
Yomigaeru Sora: Rescue Wings,Bandai Visual
Yomigaeru Sora: Rescue Wings,Lantis
Yomigaeru Sora: Rescue Wings,Imagine
Shadow Skill: Eigi,Bandai Visual
True Tears Epilogue,Bandai Visual
True Tears Epilogue,Lantis
Teekyuu 8,DAX Production
Teekyuu 8,Smiral Animation
Haikyuu!! Quest Picture Drama,Bandai Namco Entertainment
Dream Festival!,Lantis
Dream Festival!,Bandai
Dream Festival!,Happinet Pictures
Dream Festival!,Bandai Namco Entertainment
Dream Festival!,Amuse
Dream Festival!,Bandai Namco Rights Marketing
Viper GTS,Front Line
Cardfight!! Vanguard: Legion Mate-hen,Dentsu
Cardfight!! Vanguard: Legion Mate-hen,Sotsu
Cardfight!! Vanguard: Legion Mate-hen,Bushiroad
Hanada Shounen-shi,VAP
Hanada Shounen-shi,Nippon Television Network
Kochira Katsushikaku Kameari Kouenmae Hashutsujo,Asatsu DK
Kochira Katsushikaku Kameari Kouenmae Hashutsujo,Fuji TV
Star Ocean EX,TV Tokyo
Star Ocean EX,Dentsu
Interlude,Happinet Pictures
Densetsu Kyojin Ideon,Aniplex
Mobile Suit Gundam: The 08th MS Team - Miller&#039;s Report,Sotsu
Mobile Suit Gundam: The 08th MS Team - Miller&#039;s Report,Atelier Musa
Kafun Shoujo Chuuihou! The Animation,Pink Pineapple
Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,Pink Pineapple
Joshikousei no Koshitsuki,Mary Jane
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,Mainichi Broadcasting System
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,Pony Canyon
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,DAX Production
Gallery Fake,TV Tokyo
Gallery Fake,Aniplex
Ane Jiru 2 The Animation: Shirakawa Sanshimai ni Omakase,Pink Pineapple
Clamp Gakuen Tanteidan,Bandai Visual
Sakura Tsuushin,Kitty Films
Sakura Tsuushin,Studio Tulip
Ongaku Shoujo,DAX Production
Ongaku Shoujo,Exa International
Choujuushin Gravion,Imagica
Kachou no Koi,DAX Production
Black Magic M-66,Bandai Visual
Black Magic M-66,Network
Alignment You! You! The Animation,Pink Pineapple
Shuangsheng Lingtan,Tencent Animation &amp; Comics
RoboMasters the Animated Series,DJI
Huyao Xiao Hongniang: Wangquan Fugui,Tencent Animation &amp; Comics
Recorder to Randoseru,Takeshobo
Koutetsu no Majo Annerose,Pixy
Koutetsu no Majo Annerose,ZIZ Entertainment (ZIZ)
Ginga Sengoku Gunyuuden Rai,TV Tokyo
Ginga Sengoku Gunyuuden Rai,SoftX
Yuri Seijin Naoko-san (2012),Aniplex
Kaikan Phrase,TV Tokyo
Kaikan Phrase,Shogakukan-Shueisha Productions
Shoujo-tachi wa Kouya wo Mezasu: Iubeki Monokashira,Project No.9
12-sai.,Half H.P Studio
Toaru Majutsu no Index 10th Anniversary PV,ASCII Media Works
Jungle wa Itsumo Hare nochi Guu Deluxe,Bandai Visual
X OVA,Kadokawa Shoten
Mutafukaz,Ankama
Mahou Shoujo Lyrical Nanoha: Reflection,Shochiku
Ranma ½: Akumu! Shunmin Kou,Atelier Musa
DNA² OVA,Bandai Visual
DNA² OVA,Movic
Cardfight!! Vanguard G,TV Tokyo
Cardfight!! Vanguard G,Dentsu
Cardfight!! Vanguard G,Sotsu
Cardfight!! Vanguard G,Bushiroad
Saiyuuki Reload: Burial,Dentsu
Cosplay Complex,Lantis
Cosplay Complex,Happinet Pictures
Kyochuu Rettou,Nihon Ad Systems
Aneki... My Sweet Elder Sister The Animation,Pink Pineapple
Aneki... My Sweet Elder Sister The Animation,T-Rex
Star Driver the Movie,Aniplex
Star Driver the Movie,Dentsu
Star Driver the Movie,Square Enix
Star Driver the Movie,Mainichi Broadcasting System
Star Driver the Movie,Bandai Namco Entertainment
Saiyuuki Gaiden,Anpro
Hyakka Ryouran: Samurai Bride Specials,Genco
Hyakka Ryouran: Samurai Bride Specials,Lantis
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,Pony Canyon
Ninja Collection,TV Tokyo
Ninja Collection,TV Tokyo Music
Yatogame-chan Kansatsu Nikki Nisatsume,Cloud22
Ojisan to Marshmallow: Hige-san to Yume Mashmallow,DAX Production
Ojisan to Marshmallow: Hige-san to Yume Mashmallow,Dream Creation
Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki,Nintendo
Oh! Edo Rocket,Sunny Side Up
Oh! Edo Rocket,Index
Oh! Edo Rocket,Universal Pictures Japan
Macross Dynamite 7,Mainichi Broadcasting System
Macross Dynamite 7,Studio Nue
Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe,Dream Creation
Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe,Studio CHANT
"Wei, Kanjian Erduo La!",bilibili
"Wei, Kanjian Erduo La!",Alchemy Bros.
Furueru Kuchibiru,Pashmina
Furueru Kuchibiru,Studio 1st
.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,Bee Train
Huyao Xiao Hongniang: Yue Hong,Tencent Animation &amp; Comics
Twin Angel Break,Media Factory
Twin Angel Break,Sammy
Figure 17: Tsubasa &amp; Hikaru,Bandai Visual
Figure 17: Tsubasa &amp; Hikaru,Genco
Figure 17: Tsubasa &amp; Hikaru,MediaNet
Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,Studio Jack
Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,Dentsu Tec
Hidamari Sketch: Sae Hiro Sotsugyou-hen,Aniplex
Hidamari Sketch: Sae Hiro Sotsugyou-hen,Lantis
Hidamari Sketch: Sae Hiro Sotsugyou-hen,TBS
Hidamari Sketch: Sae Hiro Sotsugyou-hen,Movic
Hidamari Sketch: Sae Hiro Sotsugyou-hen,Houbunsha
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,Pony Canyon
Dr. Slump: Arale-chan,Fuji TV
Saint Seiya: Saintia Shou,Toei Animation
Actors: Songs Connection,Sotsu
Actors: Songs Connection,Pony Canyon
Actors: Songs Connection,AT-X
Actors: Songs Connection,Nippon Television Network
Actors: Songs Connection,Tokyo MX
Actors: Songs Connection,JY Animation
Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,Production I.G
Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,Bandai Visual
Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,OLM
Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,AIC
Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,Lantis
Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,Shochiku
Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,Bandai
Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,Tohokushinsha Film Corporation
Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,Bandai Namco Games
Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,Voyager Entertainment
Kaze to Ki no Uta Sanctus: Sei Naru Kana,Shogakukan-Shueisha Productions
Show By Rock!! Short!!,Pony Canyon
Show By Rock!! Short!!,Sanrio
Show By Rock!! Short!!,Techno Sound
Ushio to Tora,OB Planning
