title,genre
Fullmetal Alchemist: The Conqueror of Shamballa,Historical
Fullmetal Alchemist: The Conqueror of Shamballa,Drama
Fullmetal Alchemist: The Conqueror of Shamballa,Fantasy
Fullmetal Alchemist: The Conqueror of Shamballa,Shounen
Gokukoku no Brynhildr,Drama
Gokukoku no Brynhildr,Mystery
Gokukoku no Brynhildr,Sci-Fi
Gokukoku no Brynhildr,Seinen
Tamako Market,Slice of Life
Tamako Market,Comedy
Yu☆Gi☆Oh! Duel Monsters,Adventure
Yu☆Gi☆Oh! Duel Monsters,Game
Yu☆Gi☆Oh! Duel Monsters,Shounen
Mirai Nikki: Redial,Action
Mirai Nikki: Redial,Psychological
Mirai Nikki: Redial,Supernatural
Mirai Nikki: Redial,Shounen
Sakamichi no Apollon,Drama
Sakamichi no Apollon,Josei
Sakamichi no Apollon,Music
Sakamichi no Apollon,Romance
Sakamichi no Apollon,School
To LOVE-Ru Darkness,Comedy
To LOVE-Ru Darkness,Ecchi
To LOVE-Ru Darkness,Harem
To LOVE-Ru Darkness,Romance
To LOVE-Ru Darkness,School
To LOVE-Ru Darkness,Sci-Fi
To LOVE-Ru Darkness,Shounen
Seireitsukai no Blade Dance,Action
Seireitsukai no Blade Dance,Harem
Seireitsukai no Blade Dance,Comedy
Seireitsukai no Blade Dance,Supernatural
Seireitsukai no Blade Dance,Romance
Seireitsukai no Blade Dance,Ecchi
Seireitsukai no Blade Dance,Fantasy
Seireitsukai no Blade Dance,School
Yuru Yuri,Slice of Life
Yuru Yuri,Comedy
Yuru Yuri,School
Yuru Yuri,Shoujo Ai
Outbreak Company,Harem
Outbreak Company,Comedy
Outbreak Company,Parody
Outbreak Company,Fantasy
Mousou Dairinin,Mystery
Mousou Dairinin,Dementia
Mousou Dairinin,Police
Mousou Dairinin,Psychological
Mousou Dairinin,Supernatural
Mousou Dairinin,Drama
Mousou Dairinin,Thriller
School Rumble,Comedy
School Rumble,Romance
School Rumble,School
School Rumble,Shounen
Shingeki no Kyojin OVA,Action
Shingeki no Kyojin OVA,Super Power
Shingeki no Kyojin OVA,Drama
Shingeki no Kyojin OVA,Fantasy
Shingeki no Kyojin OVA,Shounen
Yuru Camp△,Slice of Life
Yuru Camp△,Comedy
Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,Mystery
Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,Horror
Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,Supernatural
Shakugan no Shana II (Second),Action
Shakugan no Shana II (Second),Drama
Shakugan no Shana II (Second),Fantasy
Shakugan no Shana II (Second),Romance
Shakugan no Shana II (Second),School
Shakugan no Shana II (Second),Supernatural
Kaze no Tani no Nausicaä,Adventure
Kaze no Tani no Nausicaä,Fantasy
Kami nomi zo Shiru Sekai: Megami-hen,Harem
Kami nomi zo Shiru Sekai: Megami-hen,Comedy
Kami nomi zo Shiru Sekai: Megami-hen,Supernatural
Kami nomi zo Shiru Sekai: Megami-hen,Romance
Kami nomi zo Shiru Sekai: Megami-hen,Shounen
Seto no Hanayome,Comedy
Seto no Hanayome,Parody
Seto no Hanayome,Romance
Seto no Hanayome,School
Seto no Hanayome,Shounen
Wolf&#039;s Rain,Action
Wolf&#039;s Rain,Adventure
Wolf&#039;s Rain,Drama
Wolf&#039;s Rain,Fantasy
Wolf&#039;s Rain,Mystery
Wolf&#039;s Rain,Sci-Fi
Darwin&#039;s Game,Action
Darwin&#039;s Game,Sci-Fi
Darwin&#039;s Game,Mystery
Darwin&#039;s Game,Super Power
Darwin&#039;s Game,Shounen
Freezing,Action
Freezing,Sci-Fi
Freezing,Harem
Freezing,Drama
Freezing,Romance
Freezing,Ecchi
Freezing,Martial Arts
Freezing,Seinen
Phantom: Requiem for the Phantom,Action
Phantom: Requiem for the Phantom,Drama
Phantom: Requiem for the Phantom,Seinen
Phantom: Requiem for the Phantom,Thriller
Danna ga Nani wo Itteiru ka Wakaranai Ken,Slice of Life
Danna ga Nani wo Itteiru ka Wakaranai Ken,Comedy
Danna ga Nani wo Itteiru ka Wakaranai Ken,Romance
Danna ga Nani wo Itteiru ka Wakaranai Ken,Seinen
Quanzhi Gaoshou,Action
Quanzhi Gaoshou,Game
Cowboy Bebop: Tengoku no Tobira,Action
Cowboy Bebop: Tengoku no Tobira,Drama
Cowboy Bebop: Tengoku no Tobira,Mystery
Cowboy Bebop: Tengoku no Tobira,Sci-Fi
Cowboy Bebop: Tengoku no Tobira,Space
Watashi ga Motete Dousunda,Harem
Watashi ga Motete Dousunda,Comedy
Watashi ga Motete Dousunda,Romance
Watashi ga Motete Dousunda,School
Watashi ga Motete Dousunda,Shoujo
Ben-To,Action
Ben-To,Comedy
Ben-To,Martial Arts
Bishoujo Senshi Sailor Moon,Demons
Bishoujo Senshi Sailor Moon,Magic
Bishoujo Senshi Sailor Moon,Romance
Bishoujo Senshi Sailor Moon,Shoujo
Jormungand,Action
Jormungand,Adventure
Jormungand,Seinen
Koi to Uso,Drama
Koi to Uso,Romance
Koi to Uso,School
Aldnoah.Zero 2nd Season,Action
Aldnoah.Zero 2nd Season,Mecha
Aldnoah.Zero 2nd Season,Sci-Fi
Aldnoah.Zero 2nd Season,Space
Bakuman. 3rd Season,Comedy
Bakuman. 3rd Season,Drama
Bakuman. 3rd Season,Romance
Bakuman. 3rd Season,Shounen
Saijaku Muhai no Bahamut,Action
Saijaku Muhai no Bahamut,Harem
Saijaku Muhai no Bahamut,Supernatural
Saijaku Muhai no Bahamut,Romance
Saijaku Muhai no Bahamut,Ecchi
Saijaku Muhai no Bahamut,Fantasy
Saijaku Muhai no Bahamut,Mecha
Saijaku Muhai no Bahamut,School
Isekai Quartet,Comedy
Isekai Quartet,Fantasy
Isekai Quartet,Parody
Shinmai Maou no Testament Burst,Action
Shinmai Maou no Testament Burst,Ecchi
Shinmai Maou no Testament Burst,Fantasy
Shinmai Maou no Testament Burst,Romance
Shinmai Maou no Testament Burst,Harem
Shinmai Maou no Testament Burst,Demons
Tales of Zestiria the Cross,Action
Tales of Zestiria the Cross,Adventure
Tales of Zestiria the Cross,Magic
Tales of Zestiria the Cross,Fantasy
Azumanga Daioh,Slice of Life
Azumanga Daioh,Comedy
Azumanga Daioh,School
Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,Sci-Fi
Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,Drama
Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,Romance
Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,Fantasy
Sword Art Online: Alicization - War of Underworld 2nd Season,Action
Sword Art Online: Alicization - War of Underworld 2nd Season,Game
Sword Art Online: Alicization - War of Underworld 2nd Season,Adventure
Sword Art Online: Alicization - War of Underworld 2nd Season,Romance
Sword Art Online: Alicization - War of Underworld 2nd Season,Fantasy
Air,Slice of Life
Air,Supernatural
Air,Drama
Air,Romance
Seikon no Qwaser,Action
Seikon no Qwaser,Super Power
Seikon no Qwaser,Supernatural
Seikon no Qwaser,Ecchi
Seikon no Qwaser,Seinen
Machine-Doll wa Kizutsukanai,Action
Machine-Doll wa Kizutsukanai,Ecchi
Machine-Doll wa Kizutsukanai,Fantasy
Machine-Doll wa Kizutsukanai,School
ChäoS;HEAd,Sci-Fi
ChäoS;HEAd,Harem
ChäoS;HEAd,Mystery
ChäoS;HEAd,Psychological
ChäoS;HEAd,Supernatural
Hundred,Action
Hundred,Sci-Fi
Hundred,Harem
Hundred,Romance
Hundred,Ecchi
Hundred,Mecha
Hundred,School
Little Witch Academia,Adventure
Little Witch Academia,Comedy
Little Witch Academia,Magic
Little Witch Academia,Fantasy
Little Witch Academia,School
Nodame Cantabile,Music
Nodame Cantabile,Slice of Life
Nodame Cantabile,Comedy
Nodame Cantabile,Drama
Nodame Cantabile,Romance
Nodame Cantabile,Josei
Space☆Dandy,Sci-Fi
Space☆Dandy,Space
Space☆Dandy,Comedy
Afro Samurai,Action
Afro Samurai,Adventure
Afro Samurai,Samurai
Hanasaku Iroha,Slice of Life
Hanasaku Iroha,Comedy
Hanasaku Iroha,Drama
Shelter,Sci-Fi
Shelter,Music
Devil May Cry,Action
Devil May Cry,Demons
Devil May Cry,Fantasy
Madan no Ou to Vanadis,Adventure
Madan no Ou to Vanadis,Ecchi
Madan no Ou to Vanadis,Fantasy
Madan no Ou to Vanadis,Harem
Madan no Ou to Vanadis,Romance
Evangelion: 3.0 You Can (Not) Redo,Action
Evangelion: 3.0 You Can (Not) Redo,Sci-Fi
Evangelion: 3.0 You Can (Not) Redo,Psychological
Evangelion: 3.0 You Can (Not) Redo,Drama
Evangelion: 3.0 You Can (Not) Redo,Mecha
Kotoura-san,Comedy
Kotoura-san,Drama
Kotoura-san,Romance
Kotoura-san,School
Asobi Asobase,Comedy
Asobi Asobase,School
Owarimonogatari 2nd Season,Mystery
Owarimonogatari 2nd Season,Comedy
Owarimonogatari 2nd Season,Supernatural
Owarimonogatari 2nd Season,Vampire
Full Metal Panic? Fumoffu,Action
Full Metal Panic? Fumoffu,Comedy
Full Metal Panic? Fumoffu,School
Stranger: Mukou Hadan,Action
Stranger: Mukou Hadan,Adventure
Stranger: Mukou Hadan,Historical
Stranger: Mukou Hadan,Samurai
Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,Adventure
Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,Comedy
Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,Supernatural
Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,Magic
Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,Fantasy
Bungou Stray Dogs 3rd Season,Action
Bungou Stray Dogs 3rd Season,Mystery
Bungou Stray Dogs 3rd Season,Seinen
Bungou Stray Dogs 3rd Season,Super Power
Bungou Stray Dogs 3rd Season,Supernatural
Dragon Ball Kai,Action
Dragon Ball Kai,Adventure
Dragon Ball Kai,Comedy
Dragon Ball Kai,Fantasy
Dragon Ball Kai,Martial Arts
Dragon Ball Kai,Shounen
Dragon Ball Kai,Super Power
"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",Drama
"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",Romance
"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",School
"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",Slice of Life
Renai Boukun,Harem
Renai Boukun,Comedy
Renai Boukun,Supernatural
Renai Boukun,Romance
Renai Boukun,Ecchi
Renai Boukun,School
Motto To LOVE-Ru,Sci-Fi
Motto To LOVE-Ru,Harem
Motto To LOVE-Ru,Comedy
Motto To LOVE-Ru,Ecchi
Motto To LOVE-Ru,School
Motto To LOVE-Ru,Shounen
Dimension W,Action
Dimension W,Sci-Fi
Dimension W,Seinen
Code:Breaker,Action
Code:Breaker,Comedy
Code:Breaker,School
Code:Breaker,Shounen
Code:Breaker,Super Power
Code:Breaker,Supernatural
Enen no Shouboutai: Ni no Shou,Action
Enen no Shouboutai: Ni no Shou,Supernatural
Enen no Shouboutai: Ni no Shou,Shounen
Ping Pong the Animation,Drama
Ping Pong the Animation,Psychological
Ping Pong the Animation,Seinen
Ping Pong the Animation,Sports
Beck,Comedy
Beck,Drama
Beck,Music
Beck,Shounen
Beck,Slice of Life
C: The Money of Soul and Possibility Control,Action
C: The Money of Soul and Possibility Control,Mystery
C: The Money of Soul and Possibility Control,Super Power
C: The Money of Soul and Possibility Control,Thriller
Redline,Action
Redline,Sci-Fi
Redline,Cars
Redline,Sports
Isshuukan Friends.,Slice of Life
Isshuukan Friends.,Comedy
Isshuukan Friends.,School
Isshuukan Friends.,Shounen
Kiss x Sis,Comedy
Kiss x Sis,Ecchi
Kiss x Sis,Harem
Kiss x Sis,Romance
Kiss x Sis,School
Kiss x Sis,Seinen
Denpa Onna to Seishun Otoko,Sci-Fi
Denpa Onna to Seishun Otoko,Slice of Life
Denpa Onna to Seishun Otoko,Comedy
K: Return of Kings,Action
K: Return of Kings,Super Power
K: Return of Kings,Supernatural
Jujutsu Kaisen (TV),Action
Jujutsu Kaisen (TV),Horror
Jujutsu Kaisen (TV),Demons
Jujutsu Kaisen (TV),Supernatural
Jujutsu Kaisen (TV),School
Jujutsu Kaisen (TV),Shounen
Acchi Kocchi (TV),Slice of Life
Acchi Kocchi (TV),Comedy
Acchi Kocchi (TV),Romance
Acchi Kocchi (TV),School
Mawaru Penguindrum,Mystery
Mawaru Penguindrum,Comedy
Mawaru Penguindrum,Dementia
Mawaru Penguindrum,Psychological
Mawaru Penguindrum,Drama
Busou Shoujo Machiavellianism,Action
Busou Shoujo Machiavellianism,Comedy
Busou Shoujo Machiavellianism,School
Busou Shoujo Machiavellianism,Shounen
xxxHOLiC,Comedy
xxxHOLiC,Drama
xxxHOLiC,Mystery
xxxHOLiC,Psychological
xxxHOLiC,Supernatural
Sora no Otoshimono: Forte,Comedy
Sora no Otoshimono: Forte,Ecchi
Sora no Otoshimono: Forte,Harem
Sora no Otoshimono: Forte,Romance
Sora no Otoshimono: Forte,Sci-Fi
Sora no Otoshimono: Forte,Shounen
Sora no Otoshimono: Forte,Supernatural
Hamatora The Animation,Mystery
Hamatora The Animation,Comedy
Hamatora The Animation,Super Power
Hamatora The Animation,Drama
Ore wo Suki nano wa Omae dake ka yo,Harem
Ore wo Suki nano wa Omae dake ka yo,Comedy
Ore wo Suki nano wa Omae dake ka yo,Romance
Ore wo Suki nano wa Omae dake ka yo,School
Noragami OVA,Action
Noragami OVA,Adventure
Noragami OVA,Comedy
Noragami OVA,Supernatural
Noragami OVA,Shounen
3-gatsu no Lion 2nd Season,Drama
3-gatsu no Lion 2nd Season,Game
3-gatsu no Lion 2nd Season,Seinen
3-gatsu no Lion 2nd Season,Slice of Life
Densetsu no Yuusha no Densetsu,Action
Densetsu no Yuusha no Densetsu,Adventure
Densetsu no Yuusha no Densetsu,Magic
Densetsu no Yuusha no Densetsu,Fantasy
Densetsu no Yuusha no Densetsu,Shounen
Berserk,Action
Berserk,Adventure
Berserk,Demons
Berserk,Drama
Berserk,Fantasy
Berserk,Horror
Berserk,Military
Berserk,Romance
Berserk,Seinen
Berserk,Supernatural
Nejimaki Seirei Senki: Tenkyou no Alderamin,Action
Nejimaki Seirei Senki: Tenkyou no Alderamin,Adventure
Nejimaki Seirei Senki: Tenkyou no Alderamin,Fantasy
Nejimaki Seirei Senki: Tenkyou no Alderamin,Military
Oda Nobuna no Yabou,Comedy
Oda Nobuna no Yabou,Historical
Oda Nobuna no Yabou,Romance
Shuffle!,Harem
Shuffle!,Comedy
Shuffle!,Drama
Shuffle!,Magic
Shuffle!,Romance
Shuffle!,Ecchi
Shuffle!,Fantasy
Shuffle!,School
Shuffle!,Seinen
Detective Conan,Adventure
Detective Conan,Mystery
Detective Conan,Comedy
Detective Conan,Police
Detective Conan,Shounen
Blood-C,Action
Blood-C,Mystery
Blood-C,Horror
Blood-C,Supernatural
Blood-C,Vampire
Blood-C,School
Highschool of the Dead: Drifters of the Dead,Comedy
Highschool of the Dead: Drifters of the Dead,Ecchi
Highschool of the Dead: Drifters of the Dead,Supernatural
Golden Boy,Adventure
Golden Boy,Comedy
Golden Boy,Ecchi
Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,Action
Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,Mystery
Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,Horror
Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,Psychological
Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,Action
Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,Game
Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,Sci-Fi
Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,Adventure
Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,Comedy
Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,Fantasy
Shijou Saikyou no Deshi Kenichi,Action
Shijou Saikyou no Deshi Kenichi,Comedy
Shijou Saikyou no Deshi Kenichi,Martial Arts
Shijou Saikyou no Deshi Kenichi,School
Shijou Saikyou no Deshi Kenichi,Shounen
Sword Art Online: Extra Edition,Action
Sword Art Online: Extra Edition,Adventure
Sword Art Online: Extra Edition,Fantasy
Sword Art Online: Extra Edition,Game
Sword Art Online: Extra Edition,Romance
Gyakkyou Burai Kaiji: Ultimate Survivor,Game
Gyakkyou Burai Kaiji: Ultimate Survivor,Psychological
Gyakkyou Burai Kaiji: Ultimate Survivor,Thriller
Gyakkyou Burai Kaiji: Ultimate Survivor,Seinen
Kyokou Suiri,Mystery
Kyokou Suiri,Comedy
Kyokou Suiri,Demons
Kyokou Suiri,Supernatural
Kyokou Suiri,Romance
Kyokou Suiri,Shounen
Bokutachi wa Benkyou ga Dekinai,Harem
Bokutachi wa Benkyou ga Dekinai,Comedy
Bokutachi wa Benkyou ga Dekinai,Romance
Bokutachi wa Benkyou ga Dekinai,School
Bokutachi wa Benkyou ga Dekinai,Shounen
Ookami-san to Shichinin no Nakama-tachi,Comedy
Ookami-san to Shichinin no Nakama-tachi,Parody
Ookami-san to Shichinin no Nakama-tachi,Romance
Kämpfer,Action
Kämpfer,Comedy
Kämpfer,Ecchi
Kämpfer,Romance
Kämpfer,School
Kämpfer,Shoujo Ai
Kämpfer,Super Power
Gleipnir,Action
Gleipnir,Mystery
Gleipnir,Supernatural
Gleipnir,Ecchi
Gleipnir,Seinen
World Trigger,Action
World Trigger,Sci-Fi
World Trigger,Supernatural
World Trigger,School
World Trigger,Shounen
Akagami no Shirayuki-hime 2nd Season,Drama
Akagami no Shirayuki-hime 2nd Season,Romance
Akagami no Shirayuki-hime 2nd Season,Fantasy
Akagami no Shirayuki-hime 2nd Season,Shoujo
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,Comedy
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,Romance
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,Ecchi
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,Fantasy
Kanon (2006),Slice of Life
Kanon (2006),Supernatural
Kanon (2006),Drama
Kanon (2006),Romance
Little Busters!,Slice of Life
Little Busters!,Comedy
Little Busters!,Supernatural
Little Busters!,Drama
Little Busters!,School
Fate/stay night: Unlimited Blade Works Prologue,Action
Fate/stay night: Unlimited Blade Works Prologue,Fantasy
Fate/stay night: Unlimited Blade Works Prologue,Magic
Fate/stay night: Unlimited Blade Works Prologue,Supernatural
Amnesia,Harem
Amnesia,Mystery
Amnesia,Romance
Amnesia,Fantasy
Amnesia,Josei
Taimadou Gakuen 35 Shiken Shoutai,Action
Taimadou Gakuen 35 Shiken Shoutai,Ecchi
Taimadou Gakuen 35 Shiken Shoutai,Fantasy
Taimadou Gakuen 35 Shiken Shoutai,Harem
Taimadou Gakuen 35 Shiken Shoutai,Military
Taimadou Gakuen 35 Shiken Shoutai,Romance
Taimadou Gakuen 35 Shiken Shoutai,Supernatural
Kamisama Hajimemashita◎,Comedy
Kamisama Hajimemashita◎,Demons
Kamisama Hajimemashita◎,Supernatural
Kamisama Hajimemashita◎,Romance
Kamisama Hajimemashita◎,Fantasy
Kamisama Hajimemashita◎,Shoujo
Oniichan dakedo Ai sae Areba Kankeinai yo ne!,Comedy
Oniichan dakedo Ai sae Areba Kankeinai yo ne!,Ecchi
Oniichan dakedo Ai sae Areba Kankeinai yo ne!,Harem
Oniichan dakedo Ai sae Areba Kankeinai yo ne!,Romance
Oniichan dakedo Ai sae Areba Kankeinai yo ne!,School
Black Cat (TV),Sci-Fi
Black Cat (TV),Adventure
Black Cat (TV),Comedy
Black Cat (TV),Super Power
Black Cat (TV),Shounen
Witch Craft Works,Action
Witch Craft Works,Fantasy
Witch Craft Works,Magic
Witch Craft Works,Seinen
Witch Craft Works,Supernatural
Diabolik Lovers,Harem
Diabolik Lovers,School
Diabolik Lovers,Shoujo
Diabolik Lovers,Vampire
Seiken Tsukai no World Break,Action
Seiken Tsukai no World Break,Fantasy
Seiken Tsukai no World Break,Harem
Seiken Tsukai no World Break,Romance
Seiken Tsukai no World Break,School
Seiken Tsukai no World Break,Supernatural
Tokyo Magnitude 8.0,Drama
Tamako Love Story,Comedy
Tamako Love Story,Romance
Tamako Love Story,Slice of Life
Full Metal Panic! The Second Raid,Action
Full Metal Panic! The Second Raid,Military
Full Metal Panic! The Second Raid,Mecha
One Punch Man: Road to Hero,Action
One Punch Man: Road to Hero,Sci-Fi
One Punch Man: Road to Hero,Comedy
One Punch Man: Road to Hero,Parody
One Punch Man: Road to Hero,Super Power
One Punch Man: Road to Hero,Supernatural
K-On! Movie,Music
K-On! Movie,Slice of Life
K-On! Movie,Comedy
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,Action
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,Historical
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,Drama
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,Romance
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,Martial Arts
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,Samurai
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,Shounen
Maji de Watashi ni Koi Shinasai!,Harem
Maji de Watashi ni Koi Shinasai!,Comedy
Maji de Watashi ni Koi Shinasai!,Super Power
Maji de Watashi ni Koi Shinasai!,Romance
Maji de Watashi ni Koi Shinasai!,Ecchi
Maji de Watashi ni Koi Shinasai!,Martial Arts
Maji de Watashi ni Koi Shinasai!,School
Gin no Saji,Comedy
Gin no Saji,School
Gin no Saji,Shounen
Gin no Saji,Slice of Life
Angel Beats! Specials,Action
Angel Beats! Specials,Comedy
Angel Beats! Specials,School
Angel Beats! Specials,Supernatural
Itazura na Kiss,Comedy
Itazura na Kiss,Romance
Itazura na Kiss,Shoujo
Love Hina,Comedy
Love Hina,Ecchi
Love Hina,Harem
Love Hina,Romance
Love Hina,Shounen
Love Hina,Slice of Life
Jibaku Shounen Hanako-kun,Comedy
Jibaku Shounen Hanako-kun,School
Jibaku Shounen Hanako-kun,Shounen
Jibaku Shounen Hanako-kun,Supernatural
Kokoro ga Sakebitagatterunda.,Drama
Kokoro ga Sakebitagatterunda.,Romance
Kokoro ga Sakebitagatterunda.,School
ReLIFE: Kanketsu-hen,Romance
ReLIFE: Kanketsu-hen,School
ReLIFE: Kanketsu-hen,Slice of Life
Soredemo Sekai wa Utsukushii,Adventure
Soredemo Sekai wa Utsukushii,Romance
Soredemo Sekai wa Utsukushii,Fantasy
Soredemo Sekai wa Utsukushii,Shoujo
Nyan Koi!,Harem
Nyan Koi!,Comedy
Nyan Koi!,Romance
Amaama to Inazuma,Comedy
Amaama to Inazuma,Slice of Life
Amaama to Inazuma,Seinen
ef: A Tale of Memories.,Mystery
ef: A Tale of Memories.,Drama
ef: A Tale of Memories.,Romance
Akuma no Riddle,Action
Akuma no Riddle,School
Akuma no Riddle,Shoujo Ai
Hetalia Axis Powers,Comedy
Hetalia Axis Powers,Historical
Hetalia Axis Powers,Parody
Saenai Heroine no Sodatekata ♭,Harem
Saenai Heroine no Sodatekata ♭,Comedy
Saenai Heroine no Sodatekata ♭,Romance
Saenai Heroine no Sodatekata ♭,Ecchi
Saenai Heroine no Sodatekata ♭,School
Bleach Movie 1: Memories of Nobody,Action
Bleach Movie 1: Memories of Nobody,Adventure
Bleach Movie 1: Memories of Nobody,Comedy
Bleach Movie 1: Memories of Nobody,Super Power
Bleach Movie 1: Memories of Nobody,Supernatural
Bleach Movie 1: Memories of Nobody,Shounen
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,Drama
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,Fantasy
Mushishi Zoku Shou,Adventure
Mushishi Zoku Shou,Slice of Life
Mushishi Zoku Shou,Mystery
Mushishi Zoku Shou,Historical
Mushishi Zoku Shou,Supernatural
Mushishi Zoku Shou,Fantasy
Mushishi Zoku Shou,Seinen
Nurarihyon no Mago,Action
Nurarihyon no Mago,Demons
Nurarihyon no Mago,Shounen
Nurarihyon no Mago,Supernatural
Nanbaka,Action
Nanbaka,Comedy
Nanbaka,Drama
Girls &amp; Panzer,Action
Girls &amp; Panzer,Sports
Girls &amp; Panzer,Military
Girls &amp; Panzer,School
Darker than Black: Kuro no Keiyakusha Gaiden,Action
Darker than Black: Kuro no Keiyakusha Gaiden,Mystery
Darker than Black: Kuro no Keiyakusha Gaiden,Sci-Fi
Darker than Black: Kuro no Keiyakusha Gaiden,Super Power
Juuni Taisen,Action
Shoujo Shuumatsu Ryokou,Adventure
Shoujo Shuumatsu Ryokou,Mystery
Shoujo Shuumatsu Ryokou,Sci-Fi
Shoujo Shuumatsu Ryokou,Slice of Life
Ajin 2nd Season,Action
Ajin 2nd Season,Horror
Ajin 2nd Season,Mystery
Ajin 2nd Season,Seinen
Ajin 2nd Season,Supernatural
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,Magic
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,Adventure
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,Fantasy
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,Comedy
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,Supernatural
Persona 4 the Animation,Sci-Fi
Persona 4 the Animation,Adventure
Persona 4 the Animation,Mystery
Persona 4 the Animation,Super Power
Persona 4 the Animation,Supernatural
Persona 4 the Animation,School
"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",Drama
"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",Romance
"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",School
Mangaka-san to Assistant-san to The Animation,Harem
Mangaka-san to Assistant-san to The Animation,Slice of Life
Mangaka-san to Assistant-san to The Animation,Comedy
Mangaka-san to Assistant-san to The Animation,Ecchi
Mangaka-san to Assistant-san to The Animation,Seinen
Kino no Tabi: The Beautiful World,Action
Kino no Tabi: The Beautiful World,Adventure
Kino no Tabi: The Beautiful World,Psychological
Kino no Tabi: The Beautiful World,Slice of Life
Shouwa Genroku Rakugo Shinjuu,Drama
Shouwa Genroku Rakugo Shinjuu,Historical
Shouwa Genroku Rakugo Shinjuu,Josei
Ginga Eiyuu Densetsu,Military
Ginga Eiyuu Densetsu,Sci-Fi
Ginga Eiyuu Densetsu,Space
Ginga Eiyuu Densetsu,Drama
Skip Beat!,Comedy
Skip Beat!,Drama
Skip Beat!,Romance
Skip Beat!,Shoujo
Working&#039;!!,Comedy
Working&#039;!!,Romance
Working&#039;!!,Seinen
Working&#039;!!,Slice of Life
Mahoutsukai no Yome: Hoshi Matsu Hito,Slice of Life
Mahoutsukai no Yome: Hoshi Matsu Hito,Magic
Mahoutsukai no Yome: Hoshi Matsu Hito,Fantasy
Mahoutsukai no Yome: Hoshi Matsu Hito,Shounen
Karigurashi no Arrietty,Fantasy
Imouto sae Ireba Ii.,Comedy
Imouto sae Ireba Ii.,Romance
